Order Date,Year,Month,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity
11/27/2023,2023,November,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h","117,58",2
11/27/2023,2023,November,Corporate,Chicago,Illinois,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,"74,88",6
11/27/2023,2023,November,Consumer,Scottsdale,Arizona,West,Technology,Phones,Motorola Moto X,"326,39",1
11/27/2023,2023,November,Corporate,Lincoln Park,Michigan,Central,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,"200,75",6
11/27/2023,2023,November,Corporate,Overland Park,Kansas,Central,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack","41,94",5
11/27/2023,2023,November,Corporate,Overland Park,Kansas,Central,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,"182,4",5
11/27/2023,2023,November,Corporate,Westfield,New Jersey,East,Furniture,Furnishings,Ultra Door Pull Handle,"37,87",3
11/27/2023,2023,November,Consumer,Fort Lauderdale,Florida,South,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,"140,11",1
11/27/2023,2023,November,Consumer,Fort Lauderdale,Florida,South,Furniture,Tables,KI Adjustable-Height Table,"397,23",7
11/27/2023,2023,November,Consumer,Phoenix,Arizona,West,Office Supplies,Storage,Eldon Simplefile Box Office,"47,77",4
11/27/2023,2023,November,Consumer,East Orange,New Jersey,East,Office Supplies,Paper,Xerox 215,"31,1",4
11/27/2023,2023,November,Consumer,East Orange,New Jersey,East,Office Supplies,Art,Newell 324,"41,58",3
11/27/2023,2023,November,Consumer,East Orange,New Jersey,East,Office Supplies,Paper,Xerox 1945,"245,94",5
11/27/2023,2023,November,Consumer,East Orange,New Jersey,East,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""","95,94",5
11/28/2023,2023,November,Consumer,Fairfield,Connecticut,East,Office Supplies,Binders,Avery Poly Binder Pockets,"8,59",2
11/28/2023,2023,November,Corporate,Palm Coast,Florida,South,Office Supplies,Binders,ACCOHIDE Binder by Acco,"8,92",6
11/28/2023,2023,November,Corporate,Marietta,Georgia,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo","219,2",3
11/28/2023,2023,November,Corporate,Marietta,Georgia,South,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,"122,04",6
11/28/2023,2023,November,Corporate,Marietta,Georgia,South,Office Supplies,Storage,Tennsco Single-Tier Lockers,"1351,22",3
11/28/2023,2023,November,Corporate,Marietta,Georgia,South,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl","1515,96",6
11/28/2023,2023,November,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,"408,22",3
11/28/2023,2023,November,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,Translucent Push Pins by OIC,"15,21",8
11/28/2023,2023,November,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Plasticlear Binding Covers,"8,27",2
11/28/2023,2023,November,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Tennsco Commercial Shelving,"39,05",2
11/28/2023,2023,November,Corporate,Philadelphia,Pennsylvania,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set","417,36",7
11/29/2023,2023,November,Corporate,Dallas,Texas,Central,Technology,Accessories,Memorex Micro Travel Drive 32 GB,"70,1",2
11/29/2023,2023,November,Home Office,Aurora,Illinois,Central,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""","290,61",4
11/30/2023,2023,November,Consumer,Hickory,North Carolina,South,Technology,Phones,AT&T 17929 Lendline Telephone,"43,43",1
11/30/2023,2023,November,Consumer,Detroit,Michigan,Central,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages","40,03",4
11/30/2023,2023,November,Consumer,Detroit,Michigan,Central,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","16,51",2
11/30/2023,2023,November,Consumer,Detroit,Michigan,Central,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,"596,23",7
11/30/2023,2023,November,Consumer,Detroit,Michigan,Central,Furniture,Chairs,High-Back Leather Manager's Chair,"467,96",3
12/1/2023,2023,December,Consumer,Rochester,Minnesota,Central,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),"28,7",4
12/1/2023,2023,December,Consumer,Rockville,Maryland,East,Furniture,Chairs,Harbour Creations Steel Folding Chair,207,2
12/1/2023,2023,December,Consumer,Rockville,Maryland,East,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,"215,96",3
12/1/2023,2023,December,Consumer,Richmond,Indiana,Central,Furniture,Furnishings,DAX Cubicle Frames - 8x10,"20,77",3
12/1/2023,2023,December,Consumer,Knoxville,Tennessee,South,Office Supplies,Art,Newell 343,"5,64",2
12/1/2023,2023,December,Consumer,San Francisco,California,West,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,"20,09",2
12/1/2023,2023,December,Consumer,Fairfield,Connecticut,East,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""","105,7",6
12/1/2023,2023,December,Consumer,Fairfield,Connecticut,East,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,"902,3",4
12/1/2023,2023,December,Consumer,Raleigh,North Carolina,South,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,"1036,71",9
12/1/2023,2023,December,Consumer,San Angelo,Texas,Central,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set","298,12",5
12/1/2023,2023,December,Consumer,San Angelo,Texas,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,"13,98",4
12/1/2023,2023,December,Consumer,San Angelo,Texas,Central,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo","102,3",2
12/1/2023,2023,December,Consumer,Franklin,Massachusetts,East,Technology,Phones,Jensen SMPS-640 - speaker phone,"165,53",3
12/1/2023,2023,December,Consumer,Franklin,Massachusetts,East,Furniture,Furnishings,"Executive Impressions 14""","133,38",5
12/1/2023,2023,December,Consumer,Franklin,Massachusetts,East,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,"1082,34",3
12/1/2023,2023,December,Consumer,Franklin,Massachusetts,East,Furniture,Tables,Chromcraft Round Conference Tables,"439,21",3
12/1/2023,2023,December,Corporate,Richmond,Virginia,South,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,"2525,46",7
12/1/2023,2023,December,Corporate,Richmond,Virginia,South,Office Supplies,Supplies,Acme Softgrip Scissors,"48,84",5
12/1/2023,2023,December,Home Office,Oxnard,California,West,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,"38,35",2
12/1/2023,2023,December,Home Office,Oxnard,California,West,Office Supplies,Paper,Xerox 1886,"57,48",1
12/1/2023,2023,December,Home Office,Oxnard,California,West,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish","1335,53",3
12/1/2023,2023,December,Home Office,Oxnard,California,West,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes","27,5",3
12/1/2023,2023,December,Corporate,Los Angeles,California,West,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box","27,65",8
12/2/2023,2023,December,Consumer,San Francisco,California,West,Office Supplies,Paper,Xerox 192,"31,1",4
12/2/2023,2023,December,Consumer,San Francisco,California,West,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),"48,55",7
12/2/2023,2023,December,Consumer,San Francisco,California,West,Office Supplies,Storage,X-Rack File for Hanging Folders,"40,64",3
12/2/2023,2023,December,Corporate,San Jose,California,West,Office Supplies,Binders,GBC VeloBind Cover Sets,"29,64",2
12/2/2023,2023,December,Corporate,San Jose,California,West,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter","71,64",3
12/2/2023,2023,December,Corporate,San Jose,California,West,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black","17,42",3
12/2/2023,2023,December,Corporate,San Jose,California,West,Office Supplies,Binders,Satellite Sectional Post Binders,"125,02",3
12/2/2023,2023,December,Home Office,Providence,Rhode Island,East,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,"2495,28",5
12/2/2023,2023,December,Home Office,Providence,Rhode Island,East,Technology,Phones,VTech DS6151,"755,94",5
12/2/2023,2023,December,Home Office,Providence,Rhode Island,East,Furniture,Furnishings,Eldon 500 Class Desk Accessories,"86,9",6
12/2/2023,2023,December,Consumer,New York City,New York,East,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,"498,21",3
12/2/2023,2023,December,Consumer,New York City,New York,East,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""","42,28",3
12/2/2023,2023,December,Consumer,New York City,New York,East,Office Supplies,Paper,Green Bar Computer Printout Paper,"65,95",1
12/2/2023,2023,December,Corporate,Longmont,Colorado,West,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,"198,72",3
12/2/2023,2023,December,Corporate,Marion,Iowa,Central,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front","139,01",8
12/2/2023,2023,December,Corporate,Houston,Texas,Central,Furniture,Bookcases,Sauder Camden County Collection Library,"938,24",10
12/2/2023,2023,December,Corporate,Houston,Texas,Central,Office Supplies,Paper,Xerox 1962,"36,98",9
12/3/2023,2023,December,Consumer,Oceanside,New York,East,Office Supplies,Paper,Xerox 1964,"219,26",8
12/3/2023,2023,December,Consumer,Oceanside,New York,East,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base","480,04",2
12/3/2023,2023,December,Consumer,Oceanside,New York,East,Office Supplies,Storage,"Personal Folder Holder, Ebony","40,36",3
12/3/2023,2023,December,Consumer,Oceanside,New York,East,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black","651,18",3
12/3/2023,2023,December,Consumer,Oceanside,New York,East,Office Supplies,Labels,Avery 520,"7,56",2
12/3/2023,2023,December,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,"473,78",4
12/3/2023,2023,December,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack","21,83",4
12/3/2023,2023,December,Consumer,Los Angeles,California,West,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,"1979,94",5
12/3/2023,2023,December,Consumer,Los Angeles,California,West,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,"134,28",6
12/3/2023,2023,December,Consumer,Richmond,Indiana,Central,Furniture,Tables,Hon 5100 Series Wood Tables,"698,35",2
12/3/2023,2023,December,Consumer,Richmond,Indiana,Central,Furniture,Chairs,"Global Stack Chair with Arms, Black","35,98",1
12/3/2023,2023,December,Consumer,Los Angeles,California,West,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,"927,22",4
12/3/2023,2023,December,Consumer,Morgan Hill,California,West,Furniture,Tables,Hon 4060 Series Tables,"322,44",3
12/3/2023,2023,December,Consumer,Morgan Hill,California,West,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,"26,3",8
12/3/2023,2023,December,Consumer,Morgan Hill,California,West,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,"58,46",3
12/3/2023,2023,December,Consumer,Morgan Hill,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,"246,8",2
12/4/2023,2023,December,Consumer,New York City,New York,East,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear","136,55",3
12/4/2023,2023,December,Consumer,New York City,New York,East,Technology,Accessories,Enermax Aurora Lite Keyboard,"93,78",1
12/4/2023,2023,December,Consumer,New York City,New York,East,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,"2,07",1
12/4/2023,2023,December,Consumer,New York City,New York,East,Office Supplies,Paper,Easy-staple paper,"48,67",4
12/4/2023,2023,December,Consumer,New York City,New York,East,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,"219,53",3
12/4/2023,2023,December,Consumer,New York City,New York,East,Office Supplies,Storage,Fellowes Econo/Stor Drawers,"232,63",2
12/4/2023,2023,December,Corporate,New York City,New York,East,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,"255,46",6
12/4/2023,2023,December,Consumer,Auburn,New York,East,Office Supplies,Binders,GBC Instant Report Kit,"18,63",3
12/4/2023,2023,December,Consumer,San Francisco,California,West,Office Supplies,Paper,Xerox 1915,"125,82",1
12/5/2023,2023,December,Consumer,Seattle,Washington,West,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,"489,57",3
12/5/2023,2023,December,Corporate,Franklin,Wisconsin,Central,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,"461,34",11
12/5/2023,2023,December,Corporate,Franklin,Wisconsin,Central,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,"179,96",3
12/5/2023,2023,December,Corporate,Franklin,Wisconsin,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","2342,21",8
12/5/2023,2023,December,Corporate,Franklin,Wisconsin,Central,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,"205,86",5
12/5/2023,2023,December,Consumer,Murray,Kentucky,South,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock","230,18",3
12/5/2023,2023,December,Consumer,New York City,New York,East,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts","558,22",3
12/5/2023,2023,December,Corporate,Franklin,Massachusetts,East,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,"98,33",1
12/5/2023,2023,December,Home Office,Washington,District of Columbia,East,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack","40,7",8
12/5/2023,2023,December,Consumer,Georgetown,Kentucky,South,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),"839,98",2
12/5/2023,2023,December,Consumer,Georgetown,Kentucky,South,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,"701,78",9
12/5/2023,2023,December,Corporate,Chicago,Illinois,Central,Office Supplies,Labels,Avery 483,"14,34",3
12/5/2023,2023,December,Home Office,Chicago,Illinois,Central,Office Supplies,Art,Newell 311,"4,24",2
12/5/2023,2023,December,Corporate,Newark,Delaware,East,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,"16,08",1
12/5/2023,2023,December,Corporate,Newark,Delaware,East,Office Supplies,Paper,Easy-staple paper,"5,98",1
12/5/2023,2023,December,Corporate,Newark,Delaware,East,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2","131,63",7
12/6/2023,2023,December,Corporate,Antioch,California,West,Office Supplies,Paper,Xerox 216,"23,33",3
12/6/2023,2023,December,Consumer,Seattle,Washington,West,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,"188,15",1
12/6/2023,2023,December,Consumer,Seattle,Washington,West,Technology,Phones,Google Nexus 5,"518,37",3
12/6/2023,2023,December,Consumer,Seattle,Washington,West,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,"43,07",1
12/6/2023,2023,December,Consumer,Seattle,Washington,West,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,"56,65",7
12/6/2023,2023,December,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1880,"297,7",7
12/6/2023,2023,December,Consumer,Seattle,Washington,West,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate","227,64",5
12/6/2023,2023,December,Consumer,Seattle,Washington,West,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,"71,77",3
12/6/2023,2023,December,Corporate,Hempstead,New York,East,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,"1162,49",7
12/6/2023,2023,December,Corporate,Hempstead,New York,East,Office Supplies,Binders,Trimflex Flexible Post Binders,"266,82",13
12/6/2023,2023,December,Corporate,Hempstead,New York,East,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,"575,98",2
12/6/2023,2023,December,Home Office,Los Angeles,California,West,Technology,Phones,Avaya 5410 Digital phone,"326,35",5
12/6/2023,2023,December,Home Office,Los Angeles,California,West,Office Supplies,Art,Blackstonian Pencils,"22,43",7
12/6/2023,2023,December,Home Office,Los Angeles,California,West,Office Supplies,Paper,Xerox 1977,"16,03",2
12/6/2023,2023,December,Home Office,Los Angeles,California,West,Technology,Phones,Cisco SPA301,"299,5",2
12/6/2023,2023,December,Home Office,Los Angeles,California,West,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack","16,63",7
12/6/2023,2023,December,Home Office,Los Angeles,California,West,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,"16,05",4
12/6/2023,2023,December,Home Office,Los Angeles,California,West,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,"524,97",14
12/8/2023,2023,December,Corporate,Richardson,Texas,Central,Technology,Phones,GE 30524EE4,"1317,05",7
12/8/2023,2023,December,Corporate,Richardson,Texas,Central,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black","229,1",5
